originalTitle,rating,startYear,endYear,runtimeMinutes,awardWins,numVotes,totalImages,totalVideos,totalCredits,criticReviewsTotal,titleType,awardNominationsExcludeWins,canHaveEpisodes,isAdult,numRegions,userReviewsTotal,ratingCount,countryOfOrigin,is_Documentary,is_History,is_Adventure,is_Thriller,is_Game-Show,is_Comedy,is_Sci-Fi,is_Romance,is_Biography,is_Musical,is_Western,is_Music,is_Film-Noir,is_Adult,is_Reality-TV,is_News,is_Action,is_Crime,is_Short,is_Fantasy,is_Family,is_Mystery,is_Talk-Show,is_Drama,is_Sport,is_War,is_Horror,is_Animation,fill_runtimeMinutes
Rose,7,7.608374474380783,,,0.0,2.9444389791664403,0.6931471805599453,0.6931471805599453,2.9444389791664403,0.0,movie,0.0,False,0,0.6931471805599453,0.0,18,['IN'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.51085950651685
The Sins of the Fathers,9,7.58629630715272,,,0.0,4.290459441148391,2.4849066497880004,0.0,3.7612001156935624,1.0986122886681098,tvEpisode,0.0,False,0,0.6931471805599453,1.6094379124341003,72,['US'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.713572066704308
Dao,7,7.59890045687141,,105.0,0.6931471805599453,8.201111644442758,2.772588722239781,0.0,4.718498871295094,2.772588722239781,movie,1.0986122886681098,False,0,2.995732273553991,3.713572066704308,3645,"['HK', 'CN']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.663439094112067
JFK: The Final Evidence,8,7.6128310304073565,7.6128310304073565,,0.0,3.4965075614664802,1.791759469228055,0.0,3.044522437723423,0.0,tvMiniSeries,0.0,True,0,1.0986122886681098,0.0,32,['GB'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.110873864173311
Colours,7,7.602900462204755,,20.0,0.6931471805599453,3.4657359027997265,1.0986122886681098,0.0,3.4657359027997265,0.0,short,0.0,False,0,0.6931471805599453,0.6931471805599453,31,['ES'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.044522437723423
You Never Left,8,7.606387389772652,,8.0,0.0,2.70805020110221,1.791759469228055,0.0,3.332204510175204,0.0,short,0.0,False,0,0.6931471805599453,0.0,14,['US'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.1972245773362196
Histoire de rire,7,7.571473648851271,,,0.0,2.8903717578961645,0.6931471805599453,0.0,3.1780538303479458,0.0,movie,0.0,False,0,2.4849066497880004,0.6931471805599453,17,['FR'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51085950651685
In His Father's House,8,7.591861714889934,,49.0,0.0,4.454347296253507,0.6931471805599453,0.0,4.454347296253507,0.0,tvEpisode,0.0,False,0,0.6931471805599453,0.6931471805599453,85,['US'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.912023005428146
Disco,8,7.607878073278507,,29.0,0.0,2.3978952727983707,0.0,0.0,4.204692619390966,0.0,short,0.0,False,0,1.0986122886681098,0.0,10,['FI'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.4011973816621555
Heaven Scent,7,7.599901959208498,,,0.0,4.804021044733257,1.3862943611198906,0.0,4.718498871295094,0.0,tvEpisode,0.0,False,0,0.6931471805599453,1.0986122886681098,121,['US'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.713572066704308
Soft Like Me,7,7.599401333415815,,26.0,0.0,4.110873864173311,1.0986122886681098,0.0,3.044522437723423,1.0986122886681098,short,0.0,False,0,1.0986122886681098,0.0,60,['CA'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.295836866004329
Candid Candid Camera Volume 6,5,7.59488438721652,,60.0,0.0,3.871201010907891,1.9459101490553132,0.0,2.4849066497880004,0.0,video,0.0,False,0,0.6931471805599453,0.0,47,['US'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.110873864173311
The vow of obedience (An obedient hostage),9,7.612336837167746,,,0.0,2.0794415416798357,0.6931471805599453,0.0,1.3862943611198906,0.0,short,0.0,False,0,0.6931471805599453,0.0,7,['RU'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.5649493574615367
Wake up! Kabigon!,8,7.6004023345004,,22.0,0.0,6.313548046277095,1.0986122886681098,0.0,3.6888794541139363,0.0,tvEpisode,0.0,False,0,0.6931471805599453,0.0,551,['JP'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.1354942159291497
1647: Imaginary Friends,8,7.597396320212795,,28.0,0.0,2.6390573296152584,0.6931471805599453,0.0,3.2188758248682006,0.0,tvEpisode,0.0,False,0,0.6931471805599453,0.0,13,['US'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.367295829986474
Ashbah,6,7.592366128519796,,143.0,0.0,2.772588722239781,2.5649493574615367,0.0,2.3978952727983707,0.0,movie,0.0,False,0,1.0986122886681098,0.0,15,['IR'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.969813299576001
The Diplomat,8,7.6128310304073565,,50.0,1.3862943611198906,11.030816865301732,4.143134726391533,1.791759469228055,6.520621127558696,3.367295829986474,tvSeries,3.1354942159291497,True,0,3.2188758248682006,6.137727054086234,61851,"['GB', 'US']",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.9318256327243257
Don't Shoot Me Close-up,9,7.609862200913554,,11.0,0.0,2.1972245773362196,1.0986122886681098,0.0,2.0794415416798357,0.0,short,0.0,False,0,0.6931471805599453,0.0,8,['AZ'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.4849066497880004
Pillow Talk,8,7.5953872788539725,,47.0,0.0,4.624972813284271,1.0986122886681098,0.0,4.290459441148391,0.6931471805599453,tvEpisode,0.0,False,0,0.6931471805599453,0.0,101,['US'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.871201010907891
The Uninvited,4,7.605392364814935,,97.0,0.0,7.029087564149662,0.6931471805599453,0.6931471805599453,3.828641396489095,0.6931471805599453,movie,0.0,False,0,1.3862943611198906,3.044522437723423,1128,['US'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.584967478670572
Fallout: The Wastes,8,7.60688453121963,,12.0,0.0,2.833213344056216,1.0986122886681098,0.0,3.258096538021482,0.0,short,0.0,False,0,0.6931471805599453,0.0,16,['US'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2.5649493574615367
Japan: The Future,8,7.605392364814935,,46.0,0.0,3.2188758248682006,1.0986122886681098,0.0,2.9444389791664403,0.0,tvEpisode,0.0,False,0,0.6931471805599453,0.0,24,['CA'],1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8501476017100584
Christmas Is,5,7.58629630715272,,30.0,0.0,4.912654885736052,1.3862943611198906,0.0,3.6888794541139363,0.0,tvMovie,0.0,False,0,0.6931471805599453,2.302585092994046,135,['US'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.4339872044851463
Hae-pi Too-ge-deo,8,7.600902459542082,7.600902459542082,65.0,0.0,3.8501476017100584,3.044522437723423,0.0,2.3978952727983707,0.0,tvSeries,0.0,True,0,1.791759469228055,1.0986122886681098,46,['KR'],0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.189654742026425
Home Is Where the Hart Is,5,7.59488438721652,,94.0,0.0,5.062595033026967,1.0986122886681098,0.0,4.584967478670572,0.0,movie,0.0,False,0,2.1972245773362196,1.3862943611198906,157,['CA'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.553876891600541
Manila,7,7.604396348796338,,6.0,0.6931471805599453,3.4965075614664802,0.6931471805599453,0.0,2.3978952727983707,0.0,short,0.0,False,0,0.6931471805599453,0.0,32,['IT'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.9459101490553132
Episode #3.8,6,7.599901959208498,,,0.0,2.0794415416798357,0.0,0.0,1.6094379124341003,0.0,tvEpisode,0.0,False,0,2.0794415416798357,0.0,7,['GB'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.713572066704308
"The Forbidden City, Pekin",4,7.550661243105336,,,0.0,3.7376696182833684,0.6931471805599453,0.0,1.0986122886681098,0.0,short,0.0,False,0,1.0986122886681098,0.6931471805599453,41,['US'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.5649493574615367
The Punished,9,7.607381425639791,,94.0,0.0,2.6390573296152584,0.6931471805599453,0.0,4.174387269895637,0.0,movie,0.0,False,0,1.0986122886681098,0.0,13,['US'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.553876891600541
Post Telefonic Suspendat Temporar,7,7.602401335665818,,14.0,0.0,1.791759469228055,0.0,0.0,1.3862943611198906,0.0,short,0.0,False,0,1.6094379124341003,0.0,5,['RO'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.70805020110221
En fisker i Hanstholm,5,7.589841512182657,,62.0,0.0,2.5649493574615367,0.6931471805599453,0.0,2.3978952727983707,0.0,movie,0.0,False,0,1.0986122886681098,0.0,12,['DK'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.143134726391533
The Incorrigible Dukane,7,7.557994958530806,,40.0,0.0,3.4011973816621555,1.0986122886681098,0.0,2.8903717578961645,0.6931471805599453,short,0.0,False,0,0.6931471805599453,1.0986122886681098,29,['US'],0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.713572066704308
Facing Fearful Odds,8,7.5883236773352225,,51.0,0.0,4.48863636973214,1.0986122886681098,0.0,3.713572066704308,0.6931471805599453,tvEpisode,0.0,False,0,0.6931471805599453,1.0986122886681098,88,['GB'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.9512437185814275
Dokunmayin Sabanima,8,7.590852123688581,,,0.0,8.340933226000878,1.9459101490553132,0.0,3.9512437185814275,0.0,movie,0.0,False,0,0.6931471805599453,0.0,4194,['TR'],0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51085950651685
When Flanders Failed,9,7.596894438144544,,30.0,0.0,8.328209491748732,1.791759469228055,0.0,5.099866427824199,0.0,tvEpisode,0.0,False,0,0.6931471805599453,2.0794415416798357,4146,['US'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.4339872044851463
Unsere deutschen Kleinstädter,9,7.583247524303362,,90.0,0.0,2.5649493574615367,0.0,0.0,2.9444389791664403,0.0,tvMovie,0.0,False,0,0.6931471805599453,0.0,12,['XWG'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51085950651685
Der Fangschuß,7,7.589335823170617,,,1.0986122886681098,7.275172319452771,2.3978952727983707,0.0,3.7612001156935624,2.3978952727983707,movie,1.0986122886681098,False,0,3.044522437723423,2.6390573296152584,1443,"['FR', 'XWG']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4.51085950651685
Maldoror,7,7.589841512182657,,100.0,0.0,3.044522437723423,1.0986122886681098,0.0,3.1354942159291497,0.0,movie,0.0,False,0,0.6931471805599453,0.0,20,['IT'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.61512051684126
Ikke Uten Min Søster,6,7.611842399580417,,,0.0,2.833213344056216,0.0,0.0,4.532599493153256,0.0,tvEpisode,0.0,False,0,0.6931471805599453,0.0,16,['NO'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.713572066704308
Predator: Dark Ages,7,7.60887062919126,,27.0,0.0,7.959625305098115,2.833213344056216,0.0,5.5134287461649825,1.791759469228055,short,0.0,False,0,1.791759469228055,3.6375861597263857,2865,['GB'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.332204510175204
Haven: Origins,7,7.608374474380783,7.60887062919126,,0.0,2.995732273553991,1.791759469228055,0.0,4.406719247264253,0.0,tvSeries,0.0,True,0,1.3862943611198906,0.0,19,['US'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.4657359027997265
Mimara,8,7.596894438144544,,30.0,0.0,2.772588722239781,0.0,0.0,2.1972245773362196,0.0,short,0.0,False,0,0.6931471805599453,0.0,15,['HR'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.4339872044851463
El Banat Ayza Eih,6,7.591357046698551,,,0.0,4.564348191467836,1.3862943611198906,0.0,2.995732273553991,0.0,movie,0.0,False,0,0.6931471805599453,0.0,95,['EG'],0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51085950651685
Sundaranga Jaana,8,7.6093665379542115,,,0.0,4.04305126783455,3.5553480614894135,0.6931471805599453,2.9444389791664403,0.0,movie,0.0,False,0,0.6931471805599453,0.0,56,['IN'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51085950651685
Angels Around Me,3,7.607878073278507,,93.0,0.6931471805599453,4.6913478822291435,2.1972245773362196,0.6931471805599453,4.382026634673881,0.0,movie,0.0,False,0,1.3862943611198906,0.6931471805599453,108,['US'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.543294782270004
Hyper Show,7,7.592870287844818,,,0.0,2.302585092994046,0.0,0.0,4.007333185232471,0.0,tvEpisode,0.0,False,0,0.6931471805599453,0.0,9,['JP'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.713572066704308
Tangier,8,7.608374474380783,,,0.0,5.472270673671475,1.0986122886681098,0.0,5.303304908059076,1.6094379124341003,tvEpisode,0.0,False,0,0.6931471805599453,0.0,237,['US'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.713572066704308
The Best Laid Plans,9,7.599401333415815,,50.0,0.0,3.6375861597263857,1.0986122886681098,0.0,4.394449154672439,0.0,tvEpisode,0.0,False,0,0.6931471805599453,0.0,37,['GB'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.9318256327243257
Dr. Henry Lee: The Modern Day Charlie Chan,6,7.60489448081162,,,0.0,2.302585092994046,0.0,0.0,2.302585092994046,0.0,video,0.0,False,0,0.6931471805599453,0.6931471805599453,9,['US'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.343805421853684
Opie and the Carnival,8,7.583756300707112,,30.0,0.0,5.713732805509369,2.4849066497880004,0.0,3.713572066704308,0.0,tvEpisode,0.0,False,0,0.6931471805599453,1.6094379124341003,302,['US'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.4339872044851463
Pink Lips,5,7.607381425639791,,,0.0,2.1972245773362196,0.0,0.0,3.258096538021482,0.6931471805599453,video,0.0,False,1,0.6931471805599453,0.0,8,['US'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.343805421853684
Insatiable,7,7.591357046698551,,77.0,0.0,6.520621127558696,0.0,0.0,3.784189633918261,2.8903717578961645,movie,0.0,False,1,2.1972245773362196,2.3978952727983707,680,['US'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.356708826689592
Blondie,6,7.593877844605118,,90.0,0.0,2.3978952727983707,0.0,0.0,3.2188758248682006,0.0,movie,0.0,False,1,0.6931471805599453,0.6931471805599453,10,['US'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51085950651685
Three Wishes,6,7.595889917718538,,35.0,0.0,3.828641396489095,2.1972245773362196,0.0,4.454347296253507,0.0,video,0.0,False,0,0.6931471805599453,0.6931471805599453,45,['US'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3.58351893845611
XXXVII Festival Internacional de Cine de San Sebastián - Ceremonia de clausura,10,7.595889917718538,,,0.0,4.5217885770490405,0.0,0.0,1.791759469228055,0.0,tvSpecial,0.0,False,0,0.6931471805599453,0.0,91,['ES'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.110873864173311
Meet the Shannons,8,7.60688453121963,,44.0,0.0,4.852030263919617,0.6931471805599453,0.0,5.198497031265826,0.0,tvEpisode,0.0,False,0,0.6931471805599453,0.6931471805599453,127,['US'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,3.8066624897703196
La fiera,8,7.592870287844818,7.59337419312129,,1.0986122886681098,3.970291913552122,1.3862943611198906,0.0,4.174387269895637,0.0,tvSeries,0.0,True,0,1.9459101490553132,0.0,52,['MX'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.4657359027997265
Drive Thru History,10,7.603897968521881,,,0.0,5.0106352940962555,3.6888794541139363,0.0,3.8918202981106265,0.0,tvSeries,0.0,True,0,0.6931471805599453,1.791759469228055,149,['US'],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.4657359027997265
Roast-Beef and Movies,4,7.5678626054638825,,16.0,0.0,5.602118820879701,1.6094379124341003,0.0,2.9444389791664403,1.0986122886681098,short,0.0,False,0,0.6931471805599453,2.5649493574615367,270,['US'],0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.833213344056216
La Cucaracha,6,7.6004023345004,,95.0,0.6931471805599453,6.025865973825314,2.3978952727983707,0.0,5.2574953720277815,2.4849066497880004,movie,0.0,False,0,2.3978952727983707,2.772588722239781,413,['US'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.564348191467836
Hokm al kawi,8,7.5766097669730375,,103.0,0.0,3.091042453358316,1.0986122886681098,0.0,2.3978952727983707,0.0,movie,0.0,False,0,1.0986122886681098,0.0,21,['EG'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.6443908991413725
Lulu's Curls,9,7.605890001053122,,,0.0,1.791759469228055,0.6931471805599453,0.0,3.2188758248682006,0.0,short,0.0,False,0,0.6931471805599453,0.0,5,['US'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.5649493574615367
Shrinks Across the Sea,8,7.588829878307813,,,0.0,4.6443908991413725,0.0,0.0,3.8501476017100584,0.6931471805599453,tvEpisode,0.0,False,0,0.6931471805599453,0.0,103,['US'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.713572066704308
Rondaus,7,7.598399329323964,,72.0,0.0,2.1972245773362196,0.0,0.0,3.8066624897703196,0.0,movie,0.0,False,0,0.6931471805599453,0.0,8,['FI'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.290459441148391
S.O.B.,8,7.605890001053122,,45.0,0.0,8.069655306886165,1.6094379124341003,0.0,4.990432586778736,0.6931471805599453,tvEpisode,0.0,False,0,0.6931471805599453,1.6094379124341003,3203,['US'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3.828641396489095
The Hurricane Heist,6,7.610357618312838,,103.0,0.0,10.030604667595593,3.9318256327243257,3.9512437185814275,6.476972362889683,4.77912349311153,movie,0.0,False,0,3.7376696182833684,5.5254529391317835,22725,"['GB', 'US']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.6443908991413725
The Grandmothers,9,7.586803535162581,,25.0,0.0,4.709530201312334,3.332204510175204,0.0,3.4339872044851463,0.0,tvEpisode,0.0,False,0,0.6931471805599453,1.0986122886681098,111,['US'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.258096538021482
I Want to Be Him,8,7.611842399580417,,49.0,0.0,7.804659297056102,1.791759469228055,0.0,5.4680601411351315,1.0986122886681098,tvEpisode,0.0,False,0,0.6931471805599453,3.2188758248682006,2455,['US'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.912023005428146
Verine John,6,7.5883236773352225,,18.0,0.0,2.4849066497880004,2.302585092994046,0.0,1.9459101490553132,0.0,short,0.0,False,0,0.6931471805599453,0.0,11,['SUHH'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2.9444389791664403
Fei zi ying xiong lian meng,5,7.610357618312838,,78.0,0.0,2.6390573296152584,2.833213344056216,0.0,3.6375861597263857,0.0,movie,0.0,False,0,1.6094379124341003,0.0,13,"['CN', 'TW']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.3694478524670215
Baggage,7,7.60489448081162,,22.0,0.0,5.062595033026967,1.0986122886681098,0.0,4.543294782270004,0.0,tvEpisode,0.0,False,0,0.6931471805599453,0.0,157,['US'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.1354942159291497
On Angel Wings,5,7.608374474380783,,28.0,0.0,3.8501476017100584,1.791759469228055,0.6931471805599453,3.8918202981106265,0.0,tvMovie,0.0,False,0,1.791759469228055,1.0986122886681098,46,['GB'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.367295829986474
Mozg Sovietskoi Rossii,6,7.560080465021827,,14.0,0.0,3.2188758248682006,0.6931471805599453,0.0,1.9459101490553132,0.0,short,0.0,False,0,1.791759469228055,0.0,24,['RU'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.70805020110221
Episode #2.3,7,7.59488438721652,,,0.0,2.70805020110221,0.0,0.0,3.6888794541139363,0.0,tvEpisode,0.0,False,0,2.0794415416798357,0.6931471805599453,14,['GB'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.713572066704308
La noche de Santa Isabel,9,7.60489448081162,,69.0,0.0,4.2626798770413155,0.6931471805599453,0.0,5.123963979403259,0.0,tvEpisode,0.0,False,0,0.6931471805599453,0.0,70,['ES'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4.248495242049359
The Absence of War,8,7.59890045687141,,90.0,0.0,3.5553480614894135,2.1972245773362196,0.0,4.02535169073515,0.0,tvEpisode,0.0,False,0,0.6931471805599453,0.6931471805599453,34,['GB'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.51085950651685
Trollstemt - Norsk folkemusikk,9,7.6128310304073565,,39.0,0.0,2.302585092994046,0.6931471805599453,0.0,4.007333185232471,0.0,tvSeries,0.0,True,0,0.6931471805599453,0.0,9,['NO'],1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6888794541139363
Crab Day,8,7.6128310304073565,,,1.3862943611198906,4.406719247264253,1.6094379124341003,0.0,2.4849066497880004,1.0986122886681098,short,0.6931471805599453,False,0,0.6931471805599453,0.6931471805599453,81,['GB'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2.5649493574615367
La Reina de Indias y el Conquistador,7,7.611347717403621,7.611347717403621,50.0,0.0,5.424950017481403,3.970291913552122,0.6931471805599453,5.043425116919247,1.791759469228055,tvSeries,0.6931471805599453,True,0,2.8903717578961645,2.995732273553991,226,['CO'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.9318256327243257
Saat Saheliyan,6,7.606387389772652,,,0.0,3.1354942159291497,0.6931471805599453,0.0,2.995732273553991,0.0,movie,0.0,False,0,0.6931471805599453,0.0,22,['IN'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.51085950651685
Vision Shorts,10,7.606387389772652,,,0.0,3.1354942159291497,0.6931471805599453,0.0,1.9459101490553132,0.0,tvMovie,0.0,False,0,0.6931471805599453,1.3862943611198906,22,['GB'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.465908118654584
The Jacaranda,9,7.612336837167746,,,0.0,1.791759469228055,1.0986122886681098,0.0,2.5649493574615367,0.0,video,0.0,False,0,0.6931471805599453,0.0,5,['GB'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.343805421853684
Together Alone,8,7.596894438144544,,87.0,1.3862943611198906,4.867534450455582,1.0986122886681098,0.0,2.302585092994046,1.3862943611198906,movie,0.0,False,0,1.6094379124341003,1.3862943611198906,129,['US'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.477336814478207
Humanoids from Atlantis,5,7.597396320212795,,45.0,0.0,4.700480365792417,1.3862943611198906,0.0,3.4965075614664802,1.0986122886681098,movie,0.0,False,0,1.0986122886681098,1.0986122886681098,109,['US'],0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.828641396489095
